1985	1	1	-4.538	-999
1985	1	2	-4.637	-999
1985	1	3	-4.107	-999
1985	1	4	-4.839	-999
1985	1	5	-5.098	-999
1985	1	6	-5.626	-999
1985	1	7	-5.338	-999
1985	1	8	-4.508	-999
1985	1	9	-5.025	-999
1985	1	10	-5.269	-999
1985	1	11	-4.389	-999
1985	1	12	-3.804	-999
1985	1	13	-5.929	-999
1985	1	14	-6.092	-999
1985	1	15	-6.724	-999
1985	1	16	-6.306	-999
1985	1	17	-5.348	-999
1985	1	18	-5.938	-999
1985	1	19	-7.24	-999
1985	1	20	-7.172	-999
1985	1	21	-6.692	-999
1985	1	22	-5.329	-999
1985	1	23	-6.273	-999
1985	1	24	-6.79	-999
1985	1	25	-6.933	-999
1985	1	26	-7.085	-999
1985	1	27	-5.15	-999
1985	1	28	-5.69	-999
1985	1	29	-5.472	-999
1985	1	30	-5.324	-999
1985	1	31	-5.079	-999
1985	2	1	-5.636	-999
1985	2	2	-5.609	-999
1985	2	3	-4.944	-999
1985	2	4	-5.985	-999
1985	2	5	-5.752	-999
1985	2	6	-5.839	-999
1985	2	7	-5.686	-999
1985	2	8	-6.149	-999
1985	2	9	-5.486	-999
1985	2	10	-6.585	-999
1985	2	11	-7.086	-999
1985	2	12	-6.747	-999
1985	2	13	-6.646	-999
1985	2	14	-5.964	-999
1985	2	15	-6.086	-999
1985	2	16	-6.148	-999
1985	2	17	-6.104	-999
1985	2	18	-4.875	-999
1985	2	19	-4.241	-999
1985	2	20	-4.044	-999
1985	2	21	-4.648	-999
1985	2	22	-4.792	-999
1985	2	23	-5.363	-999
1985	2	24	-5.282	-999
1985	2	25	-5.509	-999
1985	2	26	-5.089	-999
1985	2	27	-4.723	-999
1985	2	28	-4.294	-999
1985	3	1	-4.081	-999
1985	3	2	-5.157	-999
1985	3	3	-5.708	-999
1985	3	4	-4.664	-999
1985	3	5	-4.545	-999
1985	3	6	-3.978	-999
1985	3	7	-3.698	-999
1985	3	8	-3.733	-999
1985	3	9	-3.492	-999
1985	3	10	-3.517	-999
1985	3	11	-3.165	-999
1985	3	12	-2.487	-999
1985	3	13	-2.058	-999
1985	3	14	-1.508	-999
1985	3	15	-2.266	-999
1985	3	16	-2.332	-999
1985	3	17	-2.329	-999
1985	3	18	-2.165	-999
1985	3	19	-1.282	-999
1985	3	20	-1.336	-999
1985	3	21	-1.833	-999
1985	3	22	-1.481	-999
1985	3	23	-0.942	-999
1985	3	24	-1.005	-999
1985	3	25	-0.816	-999
1985	3	26	-0.024	-999
1985	3	27	0.522	-999
