1995    1   14    -1.60000    3.30000    3.19325    3.30000    3.19325
1995    1   15    -4.90000    3.30000    3.14630    3.30000    3.14630
1995    1   16    -4.26200    3.30000    3.09078    3.30000    3.09078
1995    1   17    -1.51200    3.17000    3.04767    3.17000    3.04767
1995    1   18     0.67100    3.17000    3.02220    3.17000    3.02220
1995    1   19    -1.86300    2.41000    2.99591    2.41000    2.99591
1995    1   20    -2.85400    2.42000    2.95787    2.42000    2.95787
1995    1   21    -4.36500    2.42000    2.91173    2.42000    2.91173
1995    1   22    -4.72100    2.42000    2.85976    2.42000    2.85976
1995    1   23    -4.21300    2.42000    2.80902    2.42000    2.80902
1995    1   24    -4.39200    2.42000    2.76010    2.42000    2.76010
1995    1   25    -4.92100    2.22000    2.70940    2.22000    2.70940
1995    1   26    -4.76700    2.44000    2.65811    2.44000    2.65811
1995    1   27    -3.81700    2.50000    2.61135    2.50000    2.61135
1995    1   28    -6.22500    2.13000    2.56021    2.13000    2.56021
1995    1   29    -3.22500    2.13000    2.51186    2.13000    2.51186
1995    1   30    -1.25400    2.14000    2.48138    2.14000    2.48138
1995    1   31     0.62100    2.21000    2.46470    2.21000    2.46470
1995    2    1    -2.53800    2.21000    2.44396    2.21000    2.44396
1995    2    2    -5.32900    2.31000    2.40312    2.31000    2.40312
1995    2    3    -2.29100    2.31000    2.36381    2.31000    2.36381
1995    2    4   -10.10000    2.31000    2.30862    2.31000    2.30862
1995    2    5   -15.26700    2.31000    2.20957    2.31000    2.20957
1995    2    6   -11.50400    2.24000    2.10710    2.24000    2.10710
1995    2    7   -10.99200    2.24000    2.02072    2.24000    2.02072
1995    2    8   -10.14200    2.24000    1.94028    2.24000    1.94028
1995    2    9    -5.30000    2.22000    1.88052    2.22000    1.88052
1995    2   10    -4.18300    2.17000    1.84198    2.17000    1.84198
1995    2   11   -17.23000    2.17000    1.76353    2.17000    1.76353
1995    2   12   -11.75000    2.17000    1.66093    2.17000    1.66093
1995    2   13   -11.07800    2.17000    1.58081    2.17000    1.58081
1995    2   14    -9.67900    2.17000    1.50909    2.17000    1.50909
1995    2   15    -4.73800    2.17000    1.45980    2.17000    1.45980
1995    2   16    -7.30400    2.17000    1.41927    2.17000    1.41927
1995    2   17    -5.25800    2.17000    1.37786    2.17000    1.37786
1995    2   18    -1.34200    2.17000    1.35686    2.17000    1.35686
1995    2   19    -1.21700    2.17000    1.34960    2.17000    1.34960
1995    2   20    -1.29600    2.17000    1.34285    2.17000    1.34285
1995    2   21    -7.96200    2.12000    1.31435    2.12000    1.31435
1995    2   22    -2.87500    2.12000    1.28140    2.12000    1.28140
1995    2   23    -1.36300    2.12000    1.27056    2.12000    1.27056
1995    2   24    -8.81700    2.12000    1.24084    2.12000    1.24084
1995    2   25   -10.33300    2.02000    1.18301    2.02000    1.18301
1995    2   26    -9.26700    2.02000    1.12511    2.02000    1.12511
1995    2   27    -4.86700    2.02000    1.08580    2.02000    1.08580
1995    2   28    -7.96300    2.02000    1.05145    2.02000    1.05145
1995    3    1   -10.51700    2.02000    1.00044    2.02000    1.00044
1995    3    2   -11.15400    1.94000    0.94102    1.94000    0.94102
1995    3    3    -5.07900    1.94000    0.89963    1.94000    0.89963
1995    3    4    -5.98300    1.89000    0.87471    1.89000    0.87471
1995    3    5    -6.26700    1.89000    0.84692    1.89000    0.84692
1995    3    6    -8.65200    1.89000    0.81203    1.89000    0.81203
1995    3    7    -6.18600    1.89000    0.77833    1.89000    0.77833
1995    3    8    -9.48700    1.90000    0.74314    1.90000    0.74314
1995    3    9    -9.35400    1.80000    0.70002    1.80000    0.70002
1995    3   10    -3.30400    1.80000    0.67539    1.80000    0.67539
1995    3   11     1.72500    1.76000    0.68220    1.76000    0.68220
1995    3   12     6.04200    1.64000    0.71556    1.64000    0.71556
1995    3   13     8.52900    1.94000    0.76894    1.94000    0.76894
1995    3   14     9.82100    1.94000    0.83430    1.94000    0.83430
1995    3   15     5.73300    0.58000    0.89236    0.58000    0.89236
1995    3   16     0.30000    0.61000    0.92224    0.61000    0.92224
1995    3   17    -1.47800    0.65000    0.93047    0.65000    0.93047
1995    3   18    -0.26700    0.65000    0.93723    0.65000    0.93723
1995    3   19     0.94200    0.65000    0.95160    0.65000    0.95160
1995    3   20     1.16200    0.65000    0.97056    0.65000    0.97056
1995    3   21     0.67300    0.65000    0.98891    0.65000    0.98891
1995    3   22    -0.09600    0.65000    1.00358    0.65000    1.00358
1995    3   23    -0.84600    1.32000    1.01375    1.32000    1.01375
1995    3   24     1.07100    1.64000    1.02778    1.64000    1.02778
1995    3   25     0.44200    1.65000    1.04604    1.65000    1.04604
1995    3   26     1.20900    0.08000    1.06494    0.08000    1.06494
1995    3   27     1.23700    0.65000    1.08653    0.65000    1.08653
1995    3   28     1.71200    1.68000    1.10992    1.68000    1.10992
1995    3   29    -1.52900    1.52000    1.12470    1.52000    1.12470
1995    3   30    -2.27100    0.54000    1.12704    0.54000    1.12704
1995    3   31    -1.06200    0.35000    1.13115    0.35000    1.13115
1995    4    1    -0.31700    0.40000    1.14172    0.40000    1.14172
1995    4    2     0.60800    0.85000    1.15782    0.85000    1.15782
1995    4    3     2.60400    1.08000    1.18348    1.08000    1.18348
1995    4    4   -11.85200    1.08000    1.16926    1.08000    1.16926
1995    4    5    -6.95400    1.03000    1.12519    1.03000    1.12519
1995    4    6    -1.78800    0.97000    1.11388    0.97000    1.11388
1995    4    7    -0.21300    0.78000    1.12428    0.78000    1.12428
1995    4    8    -0.33800    1.65000    1.13949    1.65000    1.13949
1995    4    9    -3.96700    0.30000    1.14291    0.30000    1.14291
1995    4   10    -0.12100    0.94000    1.14729    0.94000    1.14729
1995    4   11     1.76700    0.94000    1.17021    0.94000    1.17021
1995    4   12     3.45000    0.93000    1.20475    0.93000    1.20475
1995    4   13     1.77900    0.90000    1.23947    0.90000    1.23947
1995    4   14     0.32500    0.94000    1.26418    0.94000    1.26418
1995    4   15     0.33000    0.89000    1.28432    0.89000    1.28432
1995    4   16     1.03300    1.18000    1.30692    1.18000    1.30692
1995    4   17     2.52900    2.22000    1.33684    2.22000    1.33684
1995    4   18     2.02200    2.23000    1.37012    2.23000    1.37012
1995    4   19     1.22500    0.83000    1.39917    0.83000    1.39917
1995    4   20     2.77500    1.30000    1.43081    1.30000    1.43081
1995    4   21     3.12500    1.30000    1.46883    1.30000    1.46883
1995    4   22     2.75400    1.19000    1.50682    1.19000    1.50682
1995    4   23     1.73800    1.10000    1.54020    1.10000    1.54020
1995    4   24     1.63800    1.10000    1.56987    1.10000    1.56987
1995    4   25     1.50800    0.74000    1.59880    0.74000    1.59880
1995    4   26     1.96300    0.77000    1.62887    0.77000    1.62887
1995    4   27     3.52100    0.76000    1.66577    0.76000    1.66577
1995    4   28     3.68300    0.79000    1.70845    0.79000    1.70845
1995    4   29     3.71200    1.20000    1.75172    1.20000    1.75172
1995    4   30     3.60900    1.19000    1.79467    1.19000    1.79467
1995    5    1     3.81300    1.19000    1.83787    1.19000    1.83787
1995    5    2     4.77000    1.41000    1.88494    1.41000    1.88494
1995    5    3     6.86300    1.26000    1.94230    1.26000    1.94230
1995    5    4     7.73300    1.13000    2.00961    1.13000    2.00961
1995    5    5     4.50000    1.35000    2.06849    1.35000    2.06849
1995    5    6     6.36500    1.76000    2.12243    1.76000    2.12243
1995    5    7     5.87900    1.76000    2.18086    1.76000    2.18086
1995    5    8     6.03300    1.60000    2.23787    1.60000    2.23787
1995    5    9     5.44600    1.60000    2.29309    1.60000    2.29309
1995    5   10     5.52900    1.60000    2.34628    1.60000    2.34628
1995    5   11     7.47900    1.88000    2.40622    1.88000    2.40622
1995    5   12    12.75000    2.51000    2.49077    2.51000    2.49077
1995    5   13    10.03300    2.52000    2.58353    2.52000    2.58353
1995    5   14     6.88800    2.44000    2.65535    2.44000    2.65535
1995    5   15     6.22900    1.74000    2.71353    1.74000    2.71353
1995    5   16     5.39200    1.83000    2.76616    1.83000    2.76616
1995    5   17     6.13300    1.86000    2.81814    1.86000    2.81814
1995    5   18     7.49600    2.53000    2.87705    2.53000    2.87705
1995    5   19     8.02900    2.47000    2.94211    2.47000    2.94211
1995    5   20     7.10800    2.43000    3.00533    2.43000    3.00533
1995    5   21     5.73700    2.43000    3.06017    2.43000    3.06017
1995    5   22     8.44600    2.68000    3.11926    2.68000    3.11926
1995    5   23     7.01700    2.65000    3.18231    2.65000    3.18231
1995    5   24     4.52100    2.34000    3.23130    2.34000    3.23130
1995    5   25     4.95400    2.37000    3.27283    2.37000    3.27283
1995    5   26     7.24200    2.98000    3.32349    2.98000    3.32349
1995    5   27     9.88800    2.98000    3.39080    2.98000    3.39080
1995    5   28     7.36200    2.99000    3.45795    2.99000    3.45795
1995    5   29     8.26700    3.48000    3.51896    3.48000    3.51896
1995    5   30    18.78800    3.12000    3.61894    3.12000    3.61894
1995    5   31    19.84600    3.39000    3.75788    3.39000    3.75788
1995    6    1    17.64200    2.61000    3.89151    2.61000    3.89151
1995    6    2    11.20800    3.88000    3.99410    3.88000    3.99410
1995    6    3     9.17500    3.88000    4.06730    3.88000    4.06730
1995    6    4    11.21700    3.92000    4.14144    3.92000    4.14144
1995    6    5    12.98300    4.17000    4.23044    4.17000    4.23044
1995    6    6    16.92500    4.17000    4.34246    4.17000    4.34246
1995    6    7     7.79500    4.17000    4.43664    4.17000    4.43664
1995    6    8     4.29200    3.87000    4.48225    3.87000    4.48225
1995    6    9     6.53000    3.80000    4.52299    3.80000    4.52299
1995    6   10     7.80000    3.81000    4.57797    3.81000    4.57797
1995    6   11     8.04800    3.92000    4.63947    3.92000    4.63947
1995    6   12    12.78700    4.15000    4.72240    4.15000    4.72240
1995    6   13    14.55000    4.15000    4.83455    4.15000    4.83455
1995    6   14     8.45000    4.18000    4.92944    4.18000    4.92944
1995    6   15    17.19100    3.60000    5.03806    3.60000    5.03806
1995    6   16    19.39200    4.66000    5.20108    4.66000    5.20108
1995    6   17    22.08700    8.31000    5.39456    8.31000    5.39456
1995    6   18    21.42500    7.12000    5.60725    7.12000    5.60725
1995    6   19    24.13300    7.55000    5.84193    7.55000    5.84193
1995    6   20    15.99200    6.81000    6.05545    6.81000    6.05545
1995    6   21    14.18300    7.44000    6.21433    7.44000    6.21433
1995    6   22    17.77900    7.93000    6.38978    7.93000    6.38978
1995    6   23    21.24600    9.78000    6.62131    9.78000    6.62131
1995    6   24    17.31700   10.45000    6.86018   10.45000    6.86018
1995    6   25    11.29200   10.35000    7.02931   10.35000    7.02931
1995    6   26    11.38800    9.98000    7.15308    9.98000    7.15308
1995    6   27    14.50800    9.98000    7.30624    9.98000    7.30624
1995    6   28    14.37900   10.02000    7.48950   10.02000    7.48950
1995    6   29    14.59500   10.02000    7.67844   10.02000    7.67844
1995    6   30    12.88700   10.02000    7.85708   10.02000    7.85708
1995    7    1    10.08800   10.02000    7.99159   10.02000    7.99159
1995    7    2    11.50000    9.74000    8.11206    9.74000    8.11206
1995    7    3    15.33800    9.73000    8.29265    9.73000    8.29265
1995    7    4    16.55700    6.39000    8.53800    6.39000    8.53800
1995    7    5    17.37100    6.39000    8.81897    6.39000    8.81897
1995    7    6    15.03000    6.46000    9.08989    6.46000    9.08989
1995    7    7     9.88300    5.47000    9.25618    5.47000    9.25618
1995    7    8    11.69600    5.62000    9.37144    5.62000    9.37144
1995    7    9    13.08700    6.93000    9.53647    6.93000    9.53647
1995    7   10    16.19600    6.91000    9.77860    6.91000    9.77860
1995    7   11    14.54600    6.90000   10.05151    6.90000   10.05151
1995    7   12    18.67000    6.90000   10.38211    6.90000   10.38211
1995    7   13    19.72100    7.00000   10.84234    7.00000   10.84234
1995    7   14    12.43700    7.37000   11.16928    7.37000   11.16928
1995    7   15    11.07900    9.00000   11.27041    9.00000   11.27041
1995    7   16    11.56700    9.00000   11.34303    9.00000   11.34303
1995    7   17    12.43300    8.98000   11.44752    8.98000   11.44752
1995    7   18    13.02100    8.84000   11.58673    8.84000   11.58673
1995    7   19    16.00400    8.84000   11.82676    8.84000   11.82676
1995    7   20    12.62900    9.65000   12.04468    9.65000   12.04468
1995    7   21    16.25400    9.79000   12.26619    9.79000   12.26619
1995    7   22    18.48300   10.42000   12.69589   10.42000   12.69589
1995    7   23    16.66200   12.48000   13.14221   12.48000   13.14221
1995    7   24    19.35400   13.68000   13.63320   13.68000   13.63320
1995    7   25    14.60800   14.08000   13.99374   14.08000   13.99374
1995    7   26    16.47100   15.64000   14.17186   15.64000   14.17186
1995    7   27    17.29200   13.73000   14.48660   13.73000   14.48660
1995    7   28    20.34600   14.25000   15.03904   14.25000   15.03904
1995    7   29    19.23300   12.16000   15.70021   12.16000   15.70021
1995    7   30    20.31700   13.87000   16.31040   13.87000   16.31040
1995    7   31    21.93900   13.61000   17.14617   13.61000   17.14617
1995    8    1    13.98300   13.86000   16.94957   13.86000   16.94957
1995    8    2    16.64600   14.41000   16.34775   14.41000   16.34775
1995    8    3    19.42900   16.63000   16.47843   16.63000   16.47843
1995    8    4    15.62100   16.31000   16.42676   16.31000   16.42676
1995    8    5    15.41200   16.31000   16.02374   16.31000   16.02374
1995    8    6    16.32100   16.14000   15.80719   16.14000   15.80719
1995    8    7    19.59200   16.14000   16.01497   16.14000   16.01497
1995    8    8    19.55400   16.87000   16.47472   16.87000   16.47472
1995    8    9    20.58300   16.89000   16.95906   16.89000   16.95906
1995    8   10    21.42900   16.93000   17.56663   16.93000   17.56663
1995    8   11    21.68300   16.76000   18.16723   16.76000   18.16723
1995    8   12    18.20400   17.01000   18.01455   17.01000   18.01455
1995    8   13    18.15800   18.49000   17.49087   18.49000   17.49087
1995    8   14    20.93700   16.12000   17.54444   16.12000   17.54444
1995    8   15    21.19200   16.33000   17.96049   16.33000   17.96049
1995    8   16    22.28300   17.14000   18.45017   17.14000   18.45017
1995    8   17    20.78600   17.14000   18.63599   17.14000   18.63599
1995    8   18    21.12900   17.18000   18.57170   17.18000   18.57170
1995    8   19    21.88300   17.18000   18.70971   17.18000   18.70971
1995    8   20    21.06200   17.09000   18.73261   17.09000   18.73261
1995    8   21    20.54200   16.11000   18.51805   16.11000   18.51805
1995    8   22    17.90800   16.58000   17.89647   16.58000   17.89647
1995    8   23    19.76200   16.44000   17.50367   16.44000   17.50367
1995    8   24    15.32100   16.47000   16.90605   16.47000   16.90605
1995    8   25    16.13500   16.23000   16.21912   16.23000   16.21912
1995    8   26    17.14600   17.05000   15.93880   17.05000   15.93880
1995    8   27    16.61700   15.73000   15.76826   15.73000   15.76826
1995    8   28    18.35400   16.58000   15.74493   16.58000   15.74493
1995    8   29    17.14600   16.91000   15.75332   16.91000   15.75332
1995    8   30    18.50000   16.85000   15.77431   16.85000   15.77431
1995    8   31    18.74600   15.92000   15.91776   15.92000   15.91776
1995    9    1    16.73300   16.84000   15.85558   16.84000   15.85558
1995    9    2    16.99200   17.11000   15.66248   17.11000   15.66248
1995    9    3    16.10000   16.71000   15.45903   16.71000   15.45903
1995    9    4    18.35800   17.15000   15.41533   17.15000   15.41533
1995    9    5    17.66200   16.75000   15.48743   16.75000   15.48743
1995    9    6    18.16700   16.72000   15.52607   16.72000   15.52607
1995    9    7     9.79100   13.59000   14.93373   13.59000   14.93373
1995    9    8    11.15000   13.14000   14.12498   13.14000   14.12498
1995    9    9    10.75400   12.99000   13.60213   12.99000   13.60213
1995    9   10     9.80400   13.12000   13.14188   13.12000   13.14188
1995    9   11    15.06700   13.18000   12.95573   13.18000   12.95573
1995    9   12    16.56200   13.30000   13.06857   13.30000   13.06857
1995    9   13    16.63300   13.54000   13.23494   13.54000   13.23494
1995    9   14     9.68800   13.54000   13.07197   13.54000   13.07197
1995    9   15    11.24600   12.56000   12.72342   12.56000   12.72342
1995    9   16    14.64600   12.80000   12.61860   12.80000   12.61860
1995    9   17    10.32100   12.81000   12.48486   12.81000   12.48486
1995    9   18    12.15400   13.34000   12.28259   13.34000   12.28259
1995    9   19    10.70400   13.34000   12.11670   13.34000   12.11670
1995    9   20     7.85000   13.04000   11.83520   13.04000   11.83520
1995    9   21     8.28300   12.84000   11.52601   12.84000   11.52601
1995    9   22     5.88300   12.84000   11.20862   12.84000   11.20862
1995    9   23     7.30800   11.76000   10.91304   11.76000   10.91304
1995    9   24    10.56500   11.74000   10.76078   11.74000   10.76078
1995    9   25    10.26700   11.68000   10.68626   11.68000   10.68626
1995    9   26    11.19600   11.12000   10.62980   11.12000   10.62980
1995    9   27    11.15400   11.87000   10.59459   11.87000   10.59459
1995    9   28    11.81300   11.37000   10.57330   11.37000   10.57330
1995    9   29    15.07400   11.31000   10.63721   11.31000   10.63721
1995    9   30    14.98300   11.31000   10.76709   11.31000   10.76709
1995   10    1    15.02100   11.31000   10.89000   11.31000   10.89000
1995   10    2     6.55400   11.32000   10.80497   11.32000   10.80497
1995   10    3     7.78300   11.32000   10.56805   11.32000   10.56805
1995   10    4    10.32600   10.55000   10.43488   10.55000   10.43488
1995   10    5     8.78300   10.48000   10.33135   10.48000   10.33135
1995   10    6     8.42900   10.51000   10.19764   10.51000   10.19764
1995   10    7     7.60400   10.51000   10.05176   10.51000   10.05176
1995   10    8     7.92100    9.15000    9.90823    9.15000    9.90823
1995   10    9     9.10800    9.19000    9.80181    9.19000    9.80181
1995   10   10    10.42100   10.06000    9.74469   10.06000    9.74469
1995   10   11    14.67900    9.73000    9.78570    9.73000    9.78570
1995   10   12    17.85400   10.03000    9.95667   10.03000    9.95667
1995   10   13    17.49600    9.87000   10.17920    9.87000   10.17920
1995   10   14     9.97900    9.88000   10.24174    9.88000   10.24174
1995   10   15     5.15400    9.82000   10.06151    9.82000   10.06151
1995   10   16     5.52500    9.22000    9.81909    9.22000    9.81909
1995   10   17     9.78700    8.45000    9.67945    8.45000    9.67945
1995   10   18     7.67100    8.09000    9.58426    8.09000    9.58426
1995   10   19     7.27500    8.09000    9.45460    8.09000    9.45460
1995   10   20     7.18800    8.09000    9.32635    8.09000    9.32635
1995   10   21     5.67900    8.09000    9.18288    8.09000    9.18288
1995   10   22     5.23700    8.09000    9.02197    8.09000    9.02197
1995   10   23     5.48300    8.10000    8.87033    8.10000    8.87033
1995   10   24     6.40800    8.10000    8.74455    8.10000    8.74455
1995   10   25     5.26200    7.92000    8.62351    7.92000    8.62351
1995   10   26     7.30000    6.98000    8.52074    6.98000    8.52074
1995   10   27     6.64600    6.98000    8.43969    6.98000    8.43969
1995   10   28     3.98800    6.98000    8.32352    6.98000    8.32352
1995   10   29     3.50000    6.98000    8.17877    6.98000    8.17877
1995   10   30     0.76700    6.98000    8.00871    6.98000    8.00871
1995   10   31     2.30000    6.95000    7.83848    6.95000    7.83848
1995   11    1     3.41700    6.95000    7.70561    6.95000    7.70561
1995   11    2     3.06700    6.95000    7.58749    6.95000    7.58749
1995   11    3    -0.18300    6.95000    7.44267    6.95000    7.44267
1995   11    4    -2.57500    6.92000    7.25759    6.92000    7.25759
1995   11    5     1.07900    5.96000    7.09586    5.96000    7.09586
1995   11    6     4.10400    5.95000    6.99717    5.95000    6.99717
1995   11    7     1.72900    5.96000    6.90771    5.96000    6.90771
1995   11    8    -5.34600    5.96000    6.75053    5.96000    6.75053
1995   11    9    -3.51700    5.96000    6.56553    5.96000    6.56553
1995   11   10     2.45000    5.96000    6.44583    5.96000    6.44583
1995   11   11    -3.31700    5.96000    6.33294    5.96000    6.33294
1995   11   12    -6.01200    5.96000    6.17117    5.96000    6.17117
1995   11   13    -4.33700    5.90000    6.01271    5.90000    6.01271
1995   11   14    -2.92500    5.83000    5.88125    5.83000    5.88125
1995   11   15    -2.05400    5.24000    5.76916    5.24000    5.76916
1995   11   16    -1.74200    5.24000    5.66843    5.24000    5.66843
1995   11   17    -1.37100    5.24000    5.57539    5.24000    5.57539
1995   11   18     0.85000    5.24000    5.49944    5.24000    5.49944
1995   11   19     2.29600    5.24000    5.44486    5.24000    5.44486
1995   11   20     2.62900    5.26000    5.40072    5.26000    5.40072
1995   11   21    -2.45400    5.26000    5.33358    5.26000    5.33358
1995   11   22    -4.12500    5.26000    5.23537    5.26000    5.23537
1995   11   23    -7.86000    5.20000    5.11531    5.20000    5.11531
1995   11   24    -7.52900    5.20000    4.98507    5.20000    4.98507
1995   11   25    -3.46300    5.20000    4.88024    5.20000    4.88024
1995   11   26    -4.18800    5.08000    4.79384    5.08000    4.79384
1995   11   27    -3.67000    5.08000    4.70950    5.08000    4.70950
1995   11   28    -6.52900    5.08000    4.61833    5.08000    4.61833
1995   11   29    -4.43300    5.08000    4.52732    5.08000    4.52732
1995   11   30    -2.12100    5.08000    4.45668    5.08000    4.45668
1995   12    1    -1.05800    5.05000    4.40107    5.05000    4.40107
1995   12    2    -3.12900    5.05000    4.34296    5.05000    4.34296
1995   12    3     1.15000    5.05000    4.29460    5.05000    4.29460
1995   12    4    -0.70400    4.94000    4.25624    4.94000    4.25624
1995   12    5    -0.29200    4.94000    4.21335    4.94000    4.21335
1995   12    6    -9.98700    4.94000    4.13789    4.94000    4.13789
1995   12    7    -9.57900    4.94000    4.03232    4.94000    4.03232
1995   12    8    -5.09600    4.95000    3.94694    4.95000    3.94694
1995   12    9    -5.08300    4.95000    3.87790    4.95000    3.87790
1995   12   10    -9.56700    4.95000    3.79403    4.95000    3.79403
1995   12   11   -14.12600    4.95000    3.67971    4.95000    3.67971
1995   12   12   -12.31200    4.95000    3.55694    4.95000    3.55694
1995   12   13    -8.14600    4.95000    3.45591    4.95000    3.45591
1995   12   14    -2.18300    4.95000    3.39077    4.95000    3.39077
1995   12   15    -1.67800    4.95000    3.34854    4.95000    3.34854
1995   12   16    -5.53700    4.63000    3.29510    4.63000    3.29510
1995   12   17    -3.13300    4.63000    3.23716    4.63000    3.23716
1995   12   18    -0.82900    4.63000    3.19605    4.63000    3.19605
1995   12   19    -3.48300    4.63000    3.15411    4.63000    3.15411
1995   12   20    -6.01300    4.63000    3.09466    4.63000    3.09466
1995   12   21    -4.61700    4.64000    3.03190    4.64000    3.03190
1995   12   22    -2.81700    4.40000    2.98081    4.40000    2.98081
1995   12   23    -1.48800    2.45000    2.94107    2.45000    2.94107
1995   12   24    -2.12900    2.46000    2.90411    2.46000    2.90411
1995   12   25    -8.15800    2.48000    2.84447    2.48000    2.84447
1995   12   26    -7.82900    2.44000    2.76577    2.44000    2.76577
1995   12   27    -6.40400    2.28000    2.69396    2.28000    2.69396
1995   12   28    -4.87000    2.28000    2.63314    2.28000    2.63314
1995   12   29    -2.48300    2.10000    2.58655    2.10000    2.58655
1995   12   30    -1.97100    2.11000    2.55049    2.11000    2.55049
1995   12   31    -0.67900    2.11000    2.52110    2.11000    2.52110
1996    1    1    -4.48600    2.11000    2.48338    2.11000    2.48338
1996    1    2    -8.95800    1.52000    2.41752    1.52000    2.41752
1996    1    3    -8.27800    1.54000    2.33938    1.54000    2.33938
1996    1    4   -11.33300    1.54000    2.25396    1.54000    2.25396
1996    1    5   -11.15800    1.50000    2.15967    1.50000    2.15967
1996    1    6   -11.21700    1.50000    2.06696    1.50000    2.06696
1996    1    7    -9.25800    1.53000    1.98198    1.53000    1.98198
1996    1    8    -5.10800    1.54000    1.91902    1.54000    1.91902
1996    1    9    -4.90800    1.52000    1.87174    1.52000    1.87174
1996    1   10    -6.72900    1.52000    1.81959    1.52000    1.81959
1996    1   11    -2.72900    1.52000    1.77562    1.52000    1.77562
1996    1   12    -0.42500    1.52000    1.75367    1.52000    1.75367
1996    1   13    -6.72400    1.36000    1.71851    1.36000    1.71851
1996    1   14    -4.86200    1.36000    1.66896    1.36000    1.66896
1996    1   15   -12.00400    1.37000    1.60238    1.37000    1.60238
1996    1   16    -5.44200    1.37000    1.53501    1.37000    1.53501
1996    1   17    -2.62900    1.37000    1.49999    1.37000    1.49999
1996    1   18    -3.00000    1.37000    1.47367    1.37000    1.47367
1996    1   19   -13.88800    1.37000    1.41049    1.37000    1.41049
1996    1   20   -13.77000    1.37000    1.31329    1.37000    1.31329
1996    1   21    -8.53300    1.37000    1.23565    1.37000    1.23565
1996    1   22    -4.86200    1.30000    1.18825    1.30000    1.18825
1996    1   23   -10.59100    1.30000    1.13523    1.30000    1.13523
1996    1   24   -10.15000    1.30000    1.06679    1.30000    1.06679
1996    1   25   -11.75400    1.30000    0.99648    1.30000    0.99648
1996    1   26    -8.62500    1.30000    0.93275    1.30000    0.93275
1996    1   27    -6.07500    1.30000    0.88777    1.30000    0.88777
1996    1   28    -9.90900    1.30000    0.84009    1.30000    0.84009
1996    1   29    -5.36700    1.30000    0.79578    1.30000    0.79578
1996    1   30   -16.05000    1.30000    0.73504    1.30000    0.73504
1996    1   31   -17.86300    1.30000    0.64175    1.30000    0.64175
1996    2    1   -17.85400    1.30000    0.54820    1.30000    0.54820
1996    2    2   -23.84200    1.30000    0.44473    1.30000    0.44473
1996    2    3   -21.66700    1.30000    0.33913    1.30000    0.33913
1996    2    4   -18.47500    1.30000    0.25304    1.30000    0.25304
1996    2    5   -14.17900    1.30000    0.18830    1.30000    0.18830
1996    2    6    -9.96700    1.30000    0.14421    1.30000    0.14421
1996    2    7    -1.80400    1.30000    0.12625    1.30000    0.12625
1996    2    8     1.83300    1.30000    0.13192    1.30000    0.13192
1996    2    9    -1.34800    1.30000    0.13864    1.30000    0.13864
1996    2   10     0.08600    1.30000    0.14202    1.30000    0.14202
1996    2   11    -5.08300    1.30000    0.13808    1.30000    0.13808
1996    2   12   -10.35800    1.30000    0.11380    1.30000    0.11380
1996    2   13    -7.67100    1.30000    0.08540    1.30000    0.08540
1996    2   14    -5.79600    1.20000    0.06649    1.20000    0.06649
1996    2   15    -6.77900    1.20000    0.04979    1.20000    0.04979
1996    2   16    -9.00400    1.20000    0.02779    1.20000    0.02779
1996    2   17    -9.92900    1.20000    0.00099    1.20000    0.00099
1996    2   18   -13.57500    1.20000    0.00000    1.20000    0.00000
1996    2   19    -6.56100    1.20000    0.00000    1.20000    0.00000
1996    2   20    -1.78300    1.20000    0.00000    1.20000    0.00000
1996    2   21    -6.67100    0.98000    0.00000    0.98000    0.00000
1996    2   22    -3.12900    0.93000    0.00000    0.93000    0.00000
1996    2   23    -1.39500    0.93000    0.00000    0.93000    0.00000
1996    2   24     0.76700    0.89000    0.00679    0.89000    0.00679
1996    2   25    -2.92100    0.71000    0.01104    0.71000    0.01104
1996    2   26    -7.91700    0.71000    0.00014    0.71000    0.00014
1996    2   27    -4.67500    0.71000    0.00000    0.71000    0.00000
1996    2   28    -9.97900    0.71000    0.00000    0.71000    0.00000
1996    2   29   -11.40400    0.71000    0.00000    0.71000    0.00000
1996    3    1    -9.28300    0.71000    0.00000    0.71000    0.00000
1996    3    2    -9.85000    0.71000    0.00000    0.71000    0.00000
1996    3    3   -12.69200    0.71000    0.00000    0.71000    0.00000
1996    3    4   -10.60400    0.71000    0.00000    0.71000    0.00000
1996    3    5   -11.81700    0.71000    0.00000    0.71000    0.00000
1996    3    6   -15.11700    0.71000    0.00000    0.71000    0.00000
1996    3    7   -14.86700    0.71000    0.00000    0.71000    0.00000
1996    3    8   -15.11700    0.71000    0.00000    0.71000    0.00000
1996    3    9    -8.67900    0.71000    0.00000    0.71000    0.00000
1996    3   10    -5.32500    0.71000    0.00000    0.71000    0.00000
1996    3   11     0.21700    0.71000    0.00147    0.71000    0.00147
1996    3   12     2.32100    0.71000    0.01661    0.71000    0.01661
1996    3   13     4.15000    0.66000    0.03918    0.66000    0.03918
1996    3   14     0.58300    0.63000    0.05909    0.63000    0.05909
1996    3   15    -5.24200    0.63000    0.06186    0.63000    0.06186
1996    3   16    -5.52100    0.63000    0.05349    0.63000    0.05349
1996    3   17    -2.76700    0.63000    0.04994    0.63000    0.04994
1996    3   18    -0.46500    0.63000    0.05589    0.63000    0.05589
1996    3   19    -2.83300    0.63000    0.06189    0.63000    0.06189
